ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,x,y
4.0,135.0625,57.8125
15.0,-139.5625,67.0625
2.0,44.1875,54.6875
6.0,39.4375,64.5625
22.0,99.3125,22.9375
4.0,94.5625,53.0625
16.0,17.1875,64.1875
7.0,16.0625,44.8125
15.0,121.1875,-31.4375
3.0,137.8125,56.5625
15.0,-107.5625,44.6875
1.0,88.3125,73.0625
-9999.0,19.5625,59.9375
11.0,22.1875,43.6875
19.0,43.1875,43.4375
21.0,13.8125,66.4375
18.0,109.1875,33.8125
1.0,77.5625,59.5625
5.0,97.1875,73.0625
4.0,85.4375,60.8125
3.0,115.4375,32.3125
19.0,-119.9375,50.0625
14.0,-104.5625,32.0625
-9999.0,-46.1875,62.1875
27.0,-116.8125,36.9375
10.0,123.4375,71.5625
2.0,76.9375,57.6875
5.0,86.9375,64.9375
23.0,98.0625,20.1875
5.0,29.6875,57.9375
8.0,98.1875,3.3125
8.0,112.8125,0.6875
1.0,46.1875,65.1875
3.0,-102.5625,52.5625
3.0,171.0625,63.5625
9.0,-60.8125,52.9375
-9999.0,126.1875,34.8125
4.0,121.4375,32.0625
8.0,60.3125,68.1875
16.0,-143.0625,60.0625
17.0,-90.6875,52.8125
7.0,120.9375,52.8125
7.0,110.3125,57.8125
9.0,146.0625,-33.9375
5.0,-106.3125,64.8125
13.0,-178.6875,66.3125
6.0,100.8125,63.0625
6.0,-74.5625,52.5625
23.0,-4.6875,56.4375
6.0,30.3125,-27.1875
1.0,76.5625,57.4375
13.0,-156.8125,68.1875
4.0,19.4375,52.6875
2.0,-108.1875,50.5625
12.0,30.3125,68.5625
6.0,-71.4375,53.1875
-9999.0,-72.4375,41.1875
2.0,80.6875,66.4375
2.0,79.4375,69.5625
11.0,113.5625,-0.6875
3.0,133.0625,51.9375
6.0,-94.4375,53.1875
14.0,117.3125,26.3125
1.0,-93.0625,43.6875
12.0,-99.9375,27.4375
-9999.0,-178.8125,66.0625
7.0,-63.5625,54.3125
6.0,30.9375,47.4375
15.0,173.3125,62.3125
8.0,-62.4375,52.3125
20.0,95.5625,26.6875
9.0,96.0625,50.8125
9.0,-114.9375,42.8125
6.0,-88.9375,64.3125
9.0,-98.4375,34.8125
24.0,43.5625,37.4375
0.0,68.3125,56.6875
19.0,106.0625,16.6875
-9999.0,123.3125,-10.8125
15.0,143.1875,-5.6875
11.0,140.0625,-33.4375
14.0,-111.4375,34.5625
26.0,-104.9375,21.0625
0.0,67.3125,59.0625
22.0,-83.8125,36.5625
19.0,75.4375,33.1875
15.0,101.1875,48.8125
8.0,175.0625,68.6875
-9999.0,140.3125,41.1875
14.0,40.4375,7.3125
10.0,-81.4375,47.8125
16.0,-119.3125,38.6875
21.0,-143.9375,68.5625
1.0,102.1875,72.0625
9.0,18.4375,80.0625
9.0,-88.8125,16.6875
4.0,-126.0625,67.5625
-9999.0,-74.0625,-43.4375
15.0,-135.0625,59.9375
14.0,113.0625,2.0625
4.0,89.0625,73.5625
2.0,-93.8125,42.8125
37.0,84.0625,28.9375
25.0,98.1875,21.6875
8.0,10.1875,54.3125
10.0,169.9375,66.6875
4.0,-139.1875,67.9375
1.0,177.0625,63.9375
2.0,86.8125,67.8125
7.0,59.0625,60.5625
5.0,-101.0625,60.3125
19.0,-7.3125,37.8125
0.0,52.9375,54.6875
1.0,-90.0625,34.0625
13.0,-138.4375,68.4375
1.0,70.5625,68.6875
22.0,155.0625,61.0625
11.0,143.1875,-35.4375
15.0,-89.3125,50.8125
0.0,63.1875,55.4375
2.0,-73.1875,-10.8125
3.0,37.5625,59.4375
2.0,-96.3125,34.4375
5.0,-108.9375,47.1875
9.0,92.9375,70.0625
36.0,100.4375,28.6875
15.0,-99.3125,23.4375
11.0,112.3125,21.9375
21.0,-151.0625,67.1875
20.0,6.9375,47.9375
16.0,21.1875,40.5625
14.0,111.4375,28.0625
20.0,-104.9375,29.3125
10.0,32.6875,66.6875
1.0,-82.3125,32.4375
7.0,-95.5625,51.6875
10.0,109.6875,22.4375
2.0,63.8125,66.0625
5.0,-113.5625,64.0625
10.0,31.1875,41.0625
4.0,146.5625,-8.9375
5.0,-62.4375,53.6875
15.0,6.0625,43.3125
4.0,97.6875,60.6875
26.0,-128.3125,52.8125
19.0,103.8125,25.3125
17.0,9.3125,42.1875
0.0,80.0625,67.9375
16.0,6.8125,50.4375
5.0,-80.8125,43.9375
10.0,-122.1875,47.6875
6.0,144.1875,-30.6875
2.0,-101.6875,49.8125
5.0,-109.3125,42.1875
13.0,-129.6875,60.0625
13.0,-82.3125,46.6875
12.0,-122.9375,52.1875
14.0,112.1875,39.4375
7.0,90.0625,67.5625
9.0,122.0625,51.4375
5.0,19.6875,51.6875
3.0,160.3125,56.5625
1.0,35.9375,-18.6875
3.0,42.1875,53.8125
-9999.0,18.5625,79.9375
3.0,105.0625,72.3125
1.0,81.1875,69.4375
17.0,-18.3125,65.3125
1.0,-92.5625,39.3125
2.0,132.3125,-12.5625
7.0,4.6875,46.0625
6.0,95.9375,62.8125
15.0,6.5625,46.9375
10.0,139.4375,-2.6875
1.0,104.4375,53.8125
11.0,124.8125,42.8125
18.0,-120.5625,40.1875
-9999.0,-74.6875,64.1875
2.0,84.9375,70.5625
5.0,146.6875,-8.9375
0.0,84.1875,55.8125
9.0,-154.3125,67.0625
7.0,-95.5625,51.1875
19.0,93.5625,21.6875
7.0,142.8125,-31.8125
21.0,96.3125,23.0625
14.0,168.3125,65.6875
3.0,-80.4375,27.4375
2.0,-119.0625,40.4375
2.0,117.6875,0.9375
-9999.0,-67.8125,-55.6875
12.0,97.4375,3.4375
7.0,-88.4375,51.0625
3.0,129.9375,50.4375
15.0,18.1875,67.4375
13.0,-74.1875,4.4375
4.0,140.4375,36.1875
0.0,66.1875,57.9375
2.0,61.6875,53.4375
14.0,136.1875,33.9375
5.0,-115.0625,60.0625
10.0,26.9375,60.9375
17.0,-130.3125,57.1875
5.0,22.1875,41.8125
4.0,92.1875,54.8125
1.0,124.1875,59.5625
3.0,178.3125,65.8125
6.0,-113.9375,58.9375
4.0,129.0625,53.0625
15.0,11.4375,63.1875
1.0,64.9375,64.6875
19.0,41.6875,43.5625
13.0,-68.4375,10.1875
-9999.0,-38.9375,65.8125
8.0,141.3125,-30.9375
2.0,54.5625,63.6875
10.0,120.5625,36.9375
17.0,-23.3125,65.6875
0.0,71.6875,61.3125
20.0,-106.3125,26.8125
5.0,21.6875,57.1875
16.0,141.6875,39.0625
1.0,105.5625,58.0625
5.0,-83.3125,50.0625
3.0,35.6875,52.5625
3.0,59.0625,54.6875
4.0,126.9375,61.0625
1.0,98.4375,59.3125
4.0,127.9375,52.0625
3.0,108.9375,57.9375
18.0,32.3125,37.3125
7.0,27.4375,-29.1875
19.0,116.5625,-31.1875
0.0,-97.4375,45.1875
6.0,116.5625,39.4375
1.0,49.8125,67.4375
3.0,74.0625,70.3125
10.0,24.4375,57.3125
1.0,-157.3125,70.1875
2.0,38.5625,56.3125
-9999.0,140.9375,74.8125
14.0,-55.8125,48.8125
3.0,28.1875,43.6875
9.0,-72.0625,44.4375
18.0,148.1875,-37.5625
10.0,130.9375,43.5625
12.0,141.5625,-35.6875
21.0,93.6875,27.8125
2.0,129.6875,54.1875
23.0,92.6875,21.1875
7.0,115.0625,-0.3125
10.0,-123.9375,54.4375
5.0,-86.6875,31.3125
2.0,115.4375,36.9375
9.0,148.4375,64.5625
3.0,-118.9375,58.5625
6.0,28.3125,56.3125
15.0,138.9375,47.3125
1.0,-81.6875,27.9375
3.0,93.1875,70.8125
2.0,40.9375,54.8125
10.0,88.0625,51.4375
0.0,85.5625,57.8125
4.0,-163.4375,64.5625
1.0,102.8125,0.8125
-9999.0,139.3125,-35.4375
20.0,-97.6875,19.5625
0.0,91.0625,57.6875
1.0,-95.6875,43.5625
22.0,-111.1875,43.3125
7.0,115.0625,38.0625
20.0,83.5625,43.6875
6.0,-96.4375,39.0625
4.0,97.3125,73.4375
19.0,-123.6875,52.3125
7.0,22.5625,56.4375
11.0,-130.4375,63.6875
19.0,7.3125,58.8125
9.0,-136.0625,62.1875
7.0,-72.1875,60.6875
9.0,26.6875,68.3125
-9999.0,136.1875,44.4375
2.0,56.4375,60.8125
1.0,158.8125,54.8125
10.0,37.4375,66.6875
21.0,102.1875,29.5625
2.0,131.3125,49.6875
4.0,4.0625,51.5625
7.0,19.1875,66.5625
16.0,19.0625,42.9375
0.0,56.3125,59.8125
19.0,90.8125,47.1875
15.0,15.5625,61.9375
12.0,22.6875,60.1875
2.0,39.0625,51.4375
8.0,144.9375,-33.0625
24.0,-120.1875,41.0625
8.0,25.0625,57.3125
2.0,115.5625,53.5625
6.0,155.3125,65.4375
0.0,73.1875,57.6875
22.0,100.1875,35.4375
5.0,-116.5625,40.8125
15.0,117.3125,29.9375
6.0,24.0625,51.0625
3.0,53.1875,60.5625
9.0,29.5625,62.9375
9.0,112.5625,41.3125
1.0,-156.3125,70.4375
1.0,139.0625,50.4375
11.0,15.0625,56.3125
36.0,-148.4375,60.3125
15.0,-98.3125,19.0625
-9999.0,127.9375,34.9375
8.0,-71.1875,54.8125
6.0,-69.1875,54.1875
9.0,151.5625,-32.4375
0.0,-154.1875,70.5625
2.0,76.5625,61.4375
2.0,69.1875,59.9375
2.0,-157.5625,65.1875
2.0,114.6875,53.9375
16.0,-117.8125,52.5625
11.0,118.1875,28.5625
0.0,-96.5625,40.1875
5.0,-85.0625,36.6875
12.0,56.3125,37.6875
11.0,45.4375,41.6875
5.0,-83.0625,52.8125
-9999.0,-82.0625,45.3125
9.0,134.4375,67.6875
10.0,8.6875,53.4375
16.0,72.9375,41.3125
5.0,-91.5625,56.8125
12.0,162.5625,65.5625
-9999.0,36.8125,64.1875
0.0,-89.1875,43.0625
13.0,144.6875,-37.3125
-9999.0,-86.8125,45.3125
6.0,-24.5625,73.0625
21.0,-105.3125,25.5625
15.0,26.5625,46.1875
-9999.0,-141.5625,60.4375
7.0,-118.6875,46.5625
3.0,108.0625,54.4375
9.0,132.8125,42.9375
3.0,57.6875,62.0625
6.0,135.6875,56.8125
11.0,-79.4375,46.5625
4.0,-113.5625,62.4375
4.0,139.9375,-4.0625
18.0,-100.1875,23.8125
5.0,-93.4375,57.4375
-9999.0,-9.8125,54.4375
10.0,-50.8125,65.6875
26.0,-146.1875,61.5625
6.0,-77.4375,51.4375
4.0,174.0625,66.4375
6.0,-87.9375,51.9375
-9999.0,109.5625,55.4375
15.0,118.0625,29.9375
0.0,-97.0625,43.4375
28.0,99.1875,31.6875
6.0,118.4375,34.6875
3.0,135.9375,-15.4375
6.0,31.5625,-16.5625
17.0,14.9375,38.0625
6.0,103.5625,38.8125
7.0,21.5625,56.5625
8.0,-135.9375,68.1875
8.0,90.3125,53.6875
15.0,129.4375,65.9375
6.0,25.8125,68.4375
2.0,63.3125,69.0625
5.0,134.4375,-5.9375
3.0,51.0625,62.5625
3.0,36.4375,59.6875
2.0,99.4375,57.9375
9.0,1.1875,43.8125
12.0,144.3125,-5.6875
6.0,141.6875,42.6875
-9999.0,-164.0625,59.6875
5.0,132.9375,58.4375
6.0,10.3125,45.1875
4.0,54.5625,63.1875
7.0,156.6875,54.1875
23.0,143.6875,65.5625
7.0,109.6875,49.5625
5.0,-74.5625,57.3125
2.0,38.1875,50.4375
12.0,96.4375,49.6875
3.0,114.6875,53.0625
18.0,13.1875,65.1875
3.0,86.8125,53.4375
19.0,-141.6875,61.9375
7.0,-91.4375,36.1875
15.0,105.8125,31.3125
7.0,-116.5625,64.8125
14.0,136.8125,64.8125
3.0,143.5625,65.9375
5.0,133.5625,61.3125
23.0,-142.3125,69.0625
21.0,76.9375,36.8125
2.0,86.9375,71.9375
11.0,141.4375,-35.0625
19.0,101.1875,33.4375
1.0,-152.0625,70.3125
9.0,139.6875,-32.5625
-9999.0,143.3125,53.4375
24.0,85.3125,43.8125
12.0,-132.5625,62.9375
16.0,16.0625,65.5625
21.0,103.6875,32.0625
22.0,-120.9375,39.5625
8.0,168.9375,64.0625
9.0,-89.8125,49.0625
3.0,-118.0625,58.9375
1.0,-81.0625,28.4375
-9999.0,13.5625,54.3125
3.0,-101.1875,63.9375
2.0,130.0625,52.5625
3.0,-96.6875,61.4375
14.0,150.5625,-32.5625
8.0,102.0625,47.8125
19.0,100.4375,17.0625
11.0,149.6875,-33.5625
6.0,42.8125,54.1875
5.0,-113.5625,55.3125
2.0,-98.9375,50.0625
9.0,79.1875,67.3125
11.0,111.3125,49.5625
-9999.0,16.9375,39.5625
3.0,-97.3125,62.9375
-9999.0,98.3125,79.9375
9.0,133.6875,66.5625
-9999.0,-142.9375,70.0625
19.0,-103.3125,21.5625
17.0,-27.0625,70.9375
1.0,69.4375,66.9375
14.0,101.8125,15.4375
21.0,100.9375,22.8125
1.0,42.9375,53.4375
2.0,69.3125,67.1875
13.0,103.5625,30.0625
1.0,76.0625,67.9375
16.0,-138.6875,65.1875
14.0,-124.6875,52.3125
25.0,33.1875,34.9375
7.0,140.4375,59.1875
4.0,129.6875,58.5625
23.0,81.1875,42.5625
6.0,-118.1875,57.6875
3.0,116.1875,60.4375
5.0,139.6875,-6.4375
-9999.0,53.6875,37.5625
13.0,132.9375,-31.5625
13.0,31.5625,67.6875
6.0,121.6875,52.1875
2.0,-110.6875,53.3125
3.0,34.9375,50.9375
6.0,15.0625,52.1875
9.0,113.6875,41.0625
15.0,108.4375,37.0625
14.0,103.9375,34.4375
3.0,106.6875,54.9375
-9999.0,9.6875,40.9375
1.0,-98.3125,36.8125
8.0,109.9375,55.5625
24.0,89.9375,49.8125
-9999.0,147.8125,-38.0625
15.0,-98.1875,29.9375
13.0,-6.8125,33.5625
16.0,117.1875,41.3125
18.0,91.9375,69.6875
5.0,-118.3125,59.6875
21.0,98.1875,24.6875
19.0,-151.9375,59.3125
7.0,120.1875,-1.8125
-9999.0,-143.3125,61.8125
3.0,32.0625,51.5625
6.0,30.4375,60.5625
3.0,42.8125,64.3125
21.0,-100.8125,30.4375
5.0,20.8125,51.4375
5.0,-86.1875,50.3125
4.0,24.9375,51.1875
2.0,-86.6875,39.5625
0.0,64.0625,58.6875
2.0,-94.8125,62.8125
5.0,-117.9375,55.5625
1.0,137.0625,70.8125
7.0,24.0625,68.6875
0.0,64.6875,57.8125
3.0,-63.6875,56.3125
6.0,111.4375,57.3125
7.0,113.5625,30.3125
2.0,103.1875,56.9375
-9999.0,173.1875,61.3125
12.0,-85.5625,48.0625
8.0,-91.1875,51.8125
13.0,114.1875,36.6875
10.0,-73.3125,5.0625
2.0,60.5625,53.4375
0.0,77.8125,58.4375
7.0,106.4375,70.3125
13.0,-91.0625,50.8125
11.0,36.5625,68.9375
4.0,132.9375,51.6875
0.0,-155.3125,70.5625
5.0,36.0625,60.6875
4.0,100.0625,2.5625
19.0,141.1875,65.0625
0.0,-79.0625,34.0625
5.0,-150.5625,65.4375
22.0,-102.5625,27.6875
6.0,93.3125,64.8125
19.0,-160.9375,67.6875
13.0,-67.1875,48.5625
12.0,25.6875,42.5625
9.0,110.3125,18.8125
12.0,125.9375,-31.3125
15.0,-24.3125,70.1875
6.0,131.6875,50.0625
2.0,45.5625,52.6875
2.0,175.8125,65.9375
6.0,141.8125,-32.3125
-9999.0,-52.8125,48.0625
21.0,-72.9375,-44.1875
2.0,51.9375,64.0625
-9999.0,79.6875,7.6875
12.0,105.6875,36.1875
4.0,-118.5625,63.6875
6.0,-158.1875,59.1875
2.0,30.0625,47.8125
6.0,131.5625,43.8125
2.0,42.1875,48.6875
0.0,61.6875,57.9375
8.0,-94.3125,35.9375
6.0,133.3125,47.3125
11.0,26.6875,60.4375
20.0,48.3125,33.9375
17.0,11.6875,62.8125
14.0,-3.8125,58.5625
23.0,-111.3125,39.4375
5.0,113.4375,34.1875
29.0,-117.9375,42.1875
11.0,-129.9375,58.4375
19.0,-115.4375,43.5625
2.0,101.1875,57.0625
8.0,-77.3125,62.3125
4.0,171.9375,64.1875
16.0,-5.0625,39.1875
2.0,106.8125,-2.9375
-9999.0,103.6875,53.5625
3.0,131.8125,58.1875
1.0,18.1875,45.5625
18.0,-7.9375,54.1875
9.0,-76.9375,47.3125
5.0,-101.6875,64.3125
1.0,105.9375,73.3125
1.0,-105.3125,45.6875
11.0,149.0625,59.1875
0.0,59.1875,56.5625
13.0,171.8125,62.6875
4.0,-160.4375,61.9375
10.0,-143.8125,67.4375
8.0,55.4375,71.9375
17.0,139.3125,36.5625
-9999.0,-34.8125,66.1875
2.0,101.4375,73.5625
15.0,103.8125,2.5625
6.0,141.9375,-32.4375
-9999.0,-128.8125,52.4375
5.0,-119.8125,63.9375
4.0,152.6875,-25.4375
16.0,-58.8125,51.6875
12.0,-85.8125,48.0625
12.0,-124.9375,49.6875
13.0,124.4375,42.0625
10.0,92.3125,65.9375
18.0,105.0625,17.9375
0.0,161.6875,57.6875
7.0,171.5625,63.9375
30.0,91.8125,29.5625
10.0,-4.4375,41.9375
2.0,36.4375,60.3125
12.0,137.1875,65.1875
12.0,156.3125,63.6875
5.0,171.3125,64.6875
19.0,-107.0625,43.4375
15.0,-7.0625,42.6875
12.0,17.5625,44.4375
15.0,143.3125,-33.0625
6.0,-116.5625,43.9375
14.0,126.4375,42.0625
5.0,-81.8125,35.3125
18.0,46.4375,34.4375
-9999.0,-163.5625,67.0625
2.0,48.6875,57.6875
7.0,-69.4375,56.9375
6.0,93.9375,55.4375
21.0,36.0625,33.5625
4.0,56.0625,65.4375
-9999.0,147.0625,-6.8125
10.0,113.6875,0.8125
22.0,20.4375,60.0625
13.0,112.6875,40.4375
26.0,-75.1875,-50.3125
1.0,99.0625,56.9375
5.0,143.3125,-15.6875
6.0,27.9375,54.0625
19.0,-160.6875,59.5625
1.0,47.5625,56.9375
11.0,24.1875,66.9375
11.0,153.0625,63.3125
5.0,-79.3125,43.0625
4.0,-165.4375,68.8125
15.0,-128.1875,64.0625
6.0,112.5625,21.8125
9.0,118.1875,-29.3125
9.0,133.4375,69.0625
19.0,13.9375,47.0625
2.0,106.4375,59.3125
40.0,96.3125,30.5625
18.0,-7.0625,42.4375
1.0,62.8125,59.8125
3.0,103.9375,-4.0625
0.0,42.8125,61.8125
6.0,7.8125,48.4375
9.0,80.9375,59.5625
12.0,127.3125,38.4375
13.0,135.6875,35.4375
11.0,173.1875,69.5625
10.0,90.4375,22.4375
17.0,-4.0625,52.1875
12.0,-0.0625,47.0625
5.0,-80.9375,41.8125
8.0,137.9375,67.3125
18.0,-149.5625,61.9375
0.0,40.9375,52.0625
-9999.0,8.5625,44.0625
17.0,-91.6875,15.4375
5.0,-111.1875,55.5625
-9999.0,38.5625,58.3125
5.0,-84.5625,46.1875
16.0,77.6875,62.3125
2.0,56.6875,55.0625
19.0,97.9375,47.3125
24.0,-110.4375,44.1875
13.0,152.3125,61.8125
11.0,111.0625,34.6875
23.0,100.0625,22.3125
13.0,139.9375,58.6875
3.0,-157.4375,59.4375
2.0,35.6875,51.5625
5.0,39.6875,60.8125
-9999.0,145.9375,-17.0625
3.0,119.1875,62.3125
4.0,112.6875,60.6875
5.0,89.4375,70.5625
1.0,90.6875,57.1875
15.0,-67.4375,-54.9375
11.0,-1.5625,54.1875
4.0,118.0625,5.3125
-9999.0,132.9375,35.9375
4.0,-120.8125,68.0625
-9999.0,-129.4375,52.8125
12.0,140.3125,64.1875
23.0,10.9375,46.0625
3.0,-113.4375,54.5625
2.0,42.5625,59.9375
6.0,-74.3125,53.4375
7.0,35.9375,67.9375
4.0,22.4375,54.5625
5.0,125.4375,58.9375
19.0,-121.8125,49.0625
3.0,-162.9375,60.6875
29.0,-152.1875,62.6875
0.0,68.5625,59.3125
7.0,124.0625,55.1875
11.0,131.3125,57.4375
14.0,129.0625,64.1875
1.0,63.1875,54.9375
5.0,39.3125,50.0625
26.0,99.4375,23.0625
19.0,106.1875,22.5625
2.0,118.1875,61.6875
20.0,104.6875,21.1875
4.0,-119.9375,58.9375
16.0,38.8125,38.8125
6.0,116.8125,57.5625
11.0,142.6875,49.0625
10.0,139.5625,-2.6875
-9999.0,97.9375,12.0625
0.0,-97.1875,31.6875
12.0,-89.5625,14.4375
1.0,85.1875,62.3125
22.0,99.4375,35.1875
44.0,92.3125,28.3125
-9999.0,123.4375,-0.9375
-9999.0,37.6875,64.3125
14.0,149.6875,62.6875
25.0,99.5625,30.1875
4.0,-118.8125,62.8125
5.0,144.3125,-16.1875
17.0,-123.1875,39.5625
29.0,100.3125,30.4375
-9999.0,146.9375,-9.4375
11.0,4.3125,49.5625
5.0,-148.9375,65.3125
1.0,-112.5625,53.6875
2.0,84.9375,54.3125
17.0,-22.8125,74.5625
0.0,84.1875,53.8125
4.0,-105.8125,42.8125
7.0,-159.0625,63.1875
4.0,112.9375,49.0625
5.0,125.6875,51.1875
13.0,3.3125,43.9375
-9999.0,19.6875,67.0625
8.0,-2.1875,51.3125
6.0,-61.5625,56.6875
7.0,-82.3125,51.9375
-9999.0,-69.0625,-16.0625
14.0,1.9375,44.5625
19.0,1.3125,36.4375
-9999.0,-64.4375,67.8125
7.0,130.3125,33.3125
7.0,-90.8125,52.6875
9.0,-63.8125,51.4375
10.0,-72.9375,48.5625
1.0,118.8125,62.0625
9.0,-82.6875,48.8125
6.0,-85.6875,50.3125
14.0,-73.1875,-40.4375
-9999.0,-147.3125,60.8125
3.0,108.4375,61.8125
8.0,117.1875,34.1875
1.0,78.3125,67.0625
1.0,82.0625,52.9375
16.0,16.5625,66.0625
9.0,0.9375,51.6875
2.0,63.4375,62.9375
3.0,-94.3125,46.3125
9.0,161.3125,54.6875
6.0,-150.4375,61.9375
3.0,-139.1875,67.8125
20.0,-124.5625,60.9375
4.0,140.5625,58.0625
4.0,-62.6875,54.8125
8.0,102.5625,38.6875
7.0,-86.0625,54.5625
2.0,39.6875,58.1875
15.0,-104.0625,27.9375
7.0,21.6875,53.8125
2.0,-90.1875,44.3125
5.0,125.4375,47.0625
12.0,170.6875,62.6875
3.0,52.5625,63.6875
23.0,0.3125,42.1875
17.0,6.5625,58.3125
4.0,-161.9375,60.1875
0.0,82.1875,58.3125
2.0,139.1875,70.8125
21.0,-99.9375,17.8125
3.0,-82.4375,33.9375
8.0,-114.0625,39.0625
14.0,146.5625,65.8125
21.0,-126.3125,51.3125
25.0,73.3125,39.5625
24.0,-101.8125,27.8125
19.0,-117.5625,49.9375
-9999.0,-43.4375,63.1875
4.0,143.9375,-15.4375
6.0,-23.9375,70.9375
9.0,173.5625,67.5625
26.0,-72.4375,-36.1875
21.0,85.6875,27.4375
5.0,19.0625,50.9375
5.0,124.8125,51.5625
2.0,35.6875,49.4375
-9999.0,169.9375,60.0625
-9999.0,-78.1875,43.5625
3.0,156.5625,56.1875
17.0,112.1875,33.8125
6.0,31.5625,-16.6875
11.0,-59.9375,52.8125
9.0,46.1875,41.0625
1.0,-83.1875,32.9375
14.0,143.3125,-37.9375
2.0,-92.8125,31.4375
17.0,-26.5625,68.8125
6.0,30.1875,56.8125
19.0,139.6875,62.3125
3.0,108.8125,-6.8125
-9999.0,148.9375,-10.4375
11.0,27.9375,63.4375
8.0,-151.3125,61.6875
7.0,125.3125,43.8125
4.0,78.5625,64.6875
18.0,-52.4375,66.4375
-9999.0,-123.0625,48.3125
10.0,93.6875,53.1875
2.0,135.9375,53.4375
1.0,80.6875,54.6875
12.0,-80.8125,37.0625
5.0,46.3125,53.4375
11.0,164.4375,63.4375
-9999.0,-87.4375,43.3125
27.0,-72.5625,-49.3125
16.0,105.3125,27.0625
22.0,-107.4375,26.1875
12.0,156.0625,63.0625
6.0,38.5625,58.8125
-9999.0,98.0625,10.8125
-9999.0,-27.5625,70.8125
13.0,47.9375,39.0625
19.0,22.0625,-33.4375
6.0,98.6875,2.5625
6.0,-104.9375,41.3125
13.0,-121.6875,56.4375
5.0,-50.5625,65.3125
7.0,-95.0625,49.6875
2.0,-90.0625,42.0625
3.0,-98.0625,28.0625
7.0,27.4375,-29.0625
6.0,26.0625,51.0625
8.0,137.9375,47.8125
10.0,41.5625,43.9375
1.0,81.5625,56.5625
1.0,69.6875,71.9375
17.0,104.4375,16.1875
-9999.0,153.4375,-29.5625
25.0,97.6875,25.1875
2.0,137.8125,51.8125
1.0,-98.0625,38.3125
0.0,84.6875,52.9375
8.0,-91.6875,51.0625
9.0,90.5625,22.4375
11.0,-70.1875,46.4375
11.0,101.4375,50.8125
16.0,13.1875,41.5625
4.0,143.1875,-14.4375
17.0,-2.8125,56.6875
3.0,62.5625,63.6875
22.0,-156.0625,67.8125
-9999.0,16.0625,77.5625
12.0,-63.9375,44.9375
18.0,-120.0625,50.8125
5.0,-78.8125,36.1875
1.0,115.0625,62.8125
17.0,9.9375,62.4375
9.0,104.4375,12.4375
8.0,-107.4375,43.8125
5.0,-109.8125,46.3125
-9999.0,120.0625,39.9375
9.0,-61.3125,53.4375
4.0,113.1875,22.0625
3.0,133.4375,49.9375
6.0,24.3125,50.6875
2.0,110.1875,60.1875
-9999.0,133.4375,35.5625
13.0,3.6875,44.5625
6.0,12.9375,41.5625
4.0,145.1875,67.8125
4.0,-158.5625,62.6875
2.0,-154.3125,65.6875
4.0,101.4375,74.6875
2.0,42.5625,45.0625
10.0,131.6875,54.5625
15.0,-57.4375,47.8125
26.0,-112.4375,46.4375
10.0,119.1875,43.4375
10.0,20.9375,67.9375
8.0,25.3125,66.9375
16.0,-1.5625,40.6875
8.0,-91.0625,65.8125
2.0,52.5625,63.1875
3.0,115.6875,28.5625
25.0,43.5625,16.8125
3.0,101.3125,-1.5625
-9999.0,-19.1875,63.3125
-9999.0,50.5625,38.3125
6.0,29.9375,-31.3125
2.0,132.6875,-12.0625
24.0,101.0625,22.1875
15.0,-103.0625,56.4375
4.0,160.1875,56.6875
2.0,85.3125,61.1875
8.0,105.4375,37.4375
21.0,-102.0625,19.0625
5.0,31.0625,49.8125
7.0,-89.4375,52.4375
3.0,114.8125,50.3125
10.0,28.3125,66.8125
5.0,130.9375,47.4375
1.0,80.4375,68.9375
7.0,-89.1875,50.3125
3.0,-116.9375,43.8125
14.0,151.1875,60.6875
2.0,-161.3125,66.5625
10.0,16.8125,59.8125
4.0,116.1875,56.6875
2.0,97.9375,72.5625
9.0,116.5625,-1.1875
-9999.0,127.3125,71.5625
2.0,156.9375,55.3125
-9999.0,121.5625,6.6875
6.0,-67.4375,52.8125
12.0,109.1875,36.6875
2.0,143.0625,70.3125
1.0,53.0625,59.4375
4.0,-104.3125,39.1875
10.0,-64.4375,45.9375
3.0,69.4375,69.9375
13.0,9.8125,36.5625
1.0,120.1875,63.4375
-9999.0,161.8125,-10.3125
1.0,77.3125,61.0625
11.0,1.0625,46.4375
-9999.0,-80.3125,45.1875
-9999.0,-22.1875,73.1875
6.0,-164.5625,60.5625
4.0,-96.8125,49.3125
8.0,92.6875,74.1875
0.0,55.6875,50.3125
2.0,-83.8125,31.6875
-9999.0,28.9375,40.6875
6.0,2.1875,47.8125
15.0,127.6875,41.6875
4.0,113.9375,53.4375
19.0,128.4375,36.8125
7.0,9.0625,53.9375
7.0,121.0625,52.3125
1.0,-89.3125,37.6875
25.0,-154.3125,62.3125
-9999.0,126.1875,35.9375
2.0,60.6875,57.4375
-9999.0,-70.8125,-53.3125
-9999.0,50.5625,38.1875
11.0,4.3125,48.9375
18.0,-79.0625,42.0625
6.0,-113.9375,66.8125
4.0,-82.5625,52.6875
8.0,116.5625,57.4375
7.0,108.6875,38.0625
15.0,143.9375,61.0625
7.0,106.0625,10.3125
5.0,-107.0625,65.9375
9.0,-122.3125,69.1875
18.0,-21.3125,75.1875
10.0,115.3125,23.0625
10.0,25.3125,63.8125
0.0,-154.3125,70.4375
1.0,59.6875,67.5625
-9999.0,-67.8125,68.8125
